,university,country,ror_id,country_code,latitude,longitude,main_field,period,num_pubs,num_pubs_oa,num_pubs_gold_oa,num_pubs_hybrid_oa,num_pubs_bronze_oa,num_pubs_green_oa,prop_pubs_oa,prop_pubs_gold_oa,prop_pubs_hybrid_oa,prop_pubs_bronze_oa,prop_pubs_green_oa,num_pubs_top_1,num_pubs_top_10,prop_pubs_top_1,prop_pubs_top_10,ISO-3,geometry,English Institution Name,Foundation year,Total third party funding (EURO),Total academic personnel (HC),Total students enrolled ISCED 5-7,ETER_year,ranking,English Institution Namethe,location,overall score,teaching score,research score,citations score,industry income score,intl outlook score
455,Université de Rennes (EPE),France,015m7wh34,FR,48.1157576736772,-1.67311181916665,All sciences,2018-2021,10966.0,8880.0,2254.0,1862.0,929.0,3835.0,0.809775670253511,0.205544409994529,0.169797556082437,0.0847163961335036,0.349717308043042,205.884130952384,1484.17939677892,0.0187747702856451,0.135343734887737,FRA,POINT (48.1157576736772 -1.67311181916665),University of Rennes 1,1970,,1127.0,29718.0,2021,761.0,University of Rennes 1,France,32.1,26.9,17.0,46.1,38.0,55.9
278,Universidad de La Laguna,Spain,01r9z8p25,ES,28.484839,-16.312718,All sciences,2018-2021,4714.0,3540.0,999.0,385.0,1223.0,933.0,0.750954603309291,0.211921934662707,0.0816716164616037,0.259439966058549,0.197921086126432,53.1715714285689,490.521994691805,0.0112795017879866,0.104056426536234,ESP,POINT (28.484839 -16.312718),University of La Laguna,1701,,1779.0,19151.0,2021,705.0,University of La Laguna,Spain,32.1,18.9,11.7,61.5,34.0,47.7
173,Università del Salento,Italy,03fc1k060,IT,40.349552,18.167288,All sciences,2018-2021,3662.0,2233.0,1389.0,250.0,137.0,457.0,0.609776078645549,0.379300928454396,0.0682687056253413,0.0374112506826871,0.124795193883124,46.7016666666666,458.093312996545,0.0127530493355179,0.125093750135594,ITA,POINT (40.349552 18.167288),University of Salento,1959,,813.0,18345.0,2021,769.0,University of Salento,Italy,31.8,22.4,17.9,55.7,35.8,27.5
337,Boğaziçi University,Turkey,03z9tma90,TR,41.083556,29.050598,All sciences,2018-2021,2113.0,934.0,439.0,125.0,79.0,291.0,0.442025556081401,0.207761476573592,0.0591575958353053,0.0373876005679129,0.137718883104591,24.3316666666663,230.265324732313,0.0115152232213281,0.108975544123196,TUR,POINT (41.083556 29.050598),Boğaziçi University,1863,,964.0,14866.0,2021,623.0,Boğaziçi University,Turkey,31.7,24.4,21.8,44.7,56.1,40.7
411,University of Belgrade,Serbia,02qsmb048,RS,44.797607,20.461194,All sciences,2018-2021,11705.0,6376.0,3594.0,693.0,622.0,1467.0,0.544724476719351,0.307048269970098,0.0592054677488253,0.053139683895771,0.125331055104656,149.325000000002,1065.37320536826,0.012757368645878,0.0910186420647808,SRB,POINT (44.797607 20.461194),University of Belgrade,1905,,4765.0,86688.0,2021,619.0,University of Belgrade,Serbia,31.5,19.5,26.9,45.2,39.3,40.1
394,Miguel Hernández University,Spain,01azzms13,ES,38.274713,-0.684048,All sciences,2018-2021,3581.0,2304.0,1490.0,229.0,207.0,378.0,0.643395699525272,0.416084892488132,0.0639486177045518,0.0578050823792237,0.105557106953365,27.1283333333357,339.542004303131,0.00757563064321019,0.0948176499031361,ESP,POINT (38.274713 -0.684048),Miguel Hernández University of Elche,1997,,1302.0,12746.0,2021,722.0,Miguel Hernández University of Elche ,Spain,31.4,29.0,14.0,49.2,37.0,36.9
99,Coventry University,United Kingdom,01tgmhj36,GB,52.406654,-1.501672,All sciences,2018-2021,4415.0,3714.0,1035.0,455.0,184.0,2040.0,0.841223103057758,0.234428086070215,0.103057757644394,0.0416761041902605,0.462061155152888,63.3250000000004,590.732216171807,0.014343148357871,0.133801181465868,GBR,POINT (52.406654 -1.501672),Coventry University,1843,,2890.0,37565.0,2021,644.0,Coventry University,United Kingdom,31.4,19.0,12.5,47.8,33.6,89.7
397,Universitat Jaume I,Spain,02ws1xc11,ES,39.994612,-0.068965,All sciences,2018-2021,3503.0,2793.0,949.0,315.0,137.0,1392.0,0.797316585783614,0.270910648015986,0.0899229232086783,0.0391093348558379,0.397373679703112,34.4292857142852,393.799320968126,0.00982851433465177,0.112417733647766,ESP,POINT (39.994612 -0.068965),Jaume I University,1991,,1668.0,13048.0,2021,685.0,Jaume I University,Spain,31.4,20.0,17.4,53.0,37.2,44.5
152,University of Pécs,Hungary,037b5pv06,HU,46.073611,18.238056,All sciences,2018-2021,2720.0,2126.0,1074.0,591.0,163.0,298.0,0.781617647058823,0.394852941176471,0.217279411764706,0.0599264705882353,0.109558823529412,39.3563888888873,260.017249288043,0.0144692606209145,0.0955945769441335,HUN,POINT (46.073611 18.238056),University of Pécs,1923,,2410.0,20607.0,2021,755.0,University of Pécs,Hungary,31.3,36.3,11.0,40.1,35.2,56.5
282,University of Lleida,Spain,050c3cw24,ES,41.614761,0.619639,All sciences,2018-2021,2946.0,2194.0,1013.0,262.0,188.0,731.0,0.744738628649016,0.343856076035302,0.0889341479972845,0.0638153428377461,0.248133061778683,37.8159999999995,363.570497087907,0.0128363883231499,0.123411574028482,ESP,POINT (41.614761 0.619639),University of Lleida,1992,,1393.0,10298.0,2021,710.0,University of Lleida,Spain,31.0,19.2,15.2,54.8,36.9,43.9
250,University of Beira Interior,Portugal,03nf36p02,PT,40.2778917201718,-7.50901518798769,All sciences,2018-2021,2698.0,1499.0,915.0,82.0,84.0,418.0,0.555596738324685,0.339140103780578,0.0303928836174944,0.0311341734618236,0.154929577464789,26.6492857142889,298.989555153845,0.00987742242931389,0.110818960398015,PRT,POINT (40.2778917201718 -7.50901518798769),University of Beira Interior,1979,6278666.0,814.0,7104.0,2021,618.0,University of Beira Interior,Portugal,30.9,17.7,17.6,50.8,34.6,56.5
98,University of Ulster,United Kingdom,01yp9g959,GB,54.603828,-5.929357,All sciences,2018-2021,5037.0,4317.0,1332.0,810.0,434.0,1741.0,0.857057772483621,0.264443120905301,0.160810005955926,0.0861623982529283,0.345642247369466,76.2624999999989,683.800019380481,0.0151404605916218,0.135755413813873,GBR,POINT (54.603828 -5.929357),University of Ulster,1968,48749418.33410889,1480.0,34060.0,2021,794.0,Ulster University,United Kingdom,30.6,20.2,18.0,41.8,33.6,76.5
147,University of Thessaly,Greece,04v4g9h31,GR,39.357949,22.950631,All sciences,2018-2021,4849.0,2690.0,1723.0,233.0,370.0,364.0,0.554753557434523,0.355330996081666,0.0480511445658899,0.0763043926582801,0.0750670241286863,58.8916666666675,514.111289454724,0.0121451158314431,0.106024188380021,GRC,POINT (39.357949 22.950631),University Of Thessaly,1984,,1313.0,29346.0,2021,789.0,University of Thessaly,Greece,30.4,13.4,18.6,55.1,50.9,39.7
22,Masaryk University,Czech Republic,02j46qs45,CZ,49.198574,16.605245,All sciences,2018-2021,7421.0,4476.0,2269.0,817.0,550.0,840.0,0.60315321385258,0.305753941517316,0.110092979382833,0.0741140008085164,0.113192292143916,106.714166666666,802.885744994663,0.0143800251538425,0.108191045006692,CZE,POINT (49.198574 16.605245),Masaryk University,1919,,3581.0,29570.0,2021,719.0,Masaryk University,Czech Republic,30.3,22.9,25.7,33.9,34.7,63.0
141,National Technical University of Athens,Greece,03cx6bg69,GR,37.978428,23.782653,All sciences,2018-2021,5812.0,2994.0,1853.0,307.0,153.0,681.0,0.515141087405368,0.318823124569855,0.0528217481073641,0.0263248451479697,0.117171369580179,77.7883333333338,661.896775821585,0.0133840903877037,0.113884510636887,GRC,POINT (37.978428 23.782653),National Technical University of Athens,1887,,705.0,15825.0,2021,736.0,National Technical University of Athens,Greece,30.1,21.9,17.7,43.3,94.0,39.0
261,University of Ljubljana,Slovenia,05njb9z20,SI,46.049097,14.50423,All sciences,2018-2021,9736.0,6565.0,3597.0,1157.0,487.0,1324.0,0.674301561216105,0.369453574363188,0.118837304847987,0.0500205423171734,0.135990139687757,132.533333333334,1153.57942204869,0.0136127088468913,0.118485971862026,SVN,POINT (46.049097 14.50423),University of Ljubljana,1919,,,37761.0,2021,899.0,University of Ljubljana,Slovenia,30.0,21.2,18.7,45.9,38.8,44.1
248,University of Minho,Portugal,037wpkx04,PT,41.558436,-8.397819,All sciences,2018-2021,8906.0,5784.0,2549.0,415.0,322.0,2498.0,0.649449809117449,0.286211542780148,0.0465977992364698,0.0361554008533573,0.280485066247474,113.737,987.443647597796,0.0127708286548395,0.110873977947204,PRT,POINT (41.558436 -8.397819),University of Minho,1973,31367648.4,1467.0,18132.0,2021,907.0,University of Minho,Portugal,29.8,23.2,20.5,37.0,62.8,54.0
240,University of Warsaw,Poland,039bjqg32,PL,52.240353,21.01859,All sciences,2018-2021,7882.0,5306.0,2205.0,1418.0,438.0,1245.0,0.673179396092362,0.279751332149201,0.179903577772139,0.0555696523724943,0.157954833798528,89.2895168067235,758.499098799352,0.0113282817567525,0.0962318064957311,POL,POINT (52.240353 21.01859),University of Warsaw,1816,57304192.58740033,4044.0,39884.0,2021,990.0,University of Warsaw,Poland,29.7,26.4,25.3,33.6,34.3,43.9
280,University of the Basque Country,Spain,000xsnr85,ES,43.330294,-2.968422,All sciences,2018-2021,12037.0,7461.0,3551.0,1220.0,478.0,2212.0,0.619838830273324,0.295007061560189,0.101354158012794,0.0397108914181274,0.183766719282213,173.961619047619,1473.66374457297,0.0144522405123884,0.122427826250143,ESP,POINT (43.330294 -2.968422),University of the Basque Country,1980,,4859.0,39712.0,2021,816.0,University of the Basque Country,Spain,29.7,19.2,17.9,48.0,35.7,43.9
330,Middle East Technical University,Turkey,014weej12,TR,39.89284,32.778834,All sciences,2018-2021,4642.0,1680.0,729.0,204.0,164.0,583.0,0.36191296854804,0.157044377423524,0.043946574752262,0.035329599310642,0.125592417061611,58.4449999999996,453.746268264009,0.0125904782421369,0.097748011258942,TUR,POINT (39.89284 32.778834),Middle East Technical University,1956,,2175.0,27969.0,2021,906.0,Middle East Technical University,Turkey,29.5,30.0,22.4,32.6,59.7,33.0
18,University of Split,Croatia,00m31ft63,HR,43.5109852790261,16.4680337408987,All sciences,2018-2021,2316.0,1464.0,1012.0,130.0,126.0,196.0,0.632124352331606,0.436960276338515,0.0561312607944732,0.0544041450777202,0.0846286701208981,30.5900000000003,252.531065085987,0.0132081174438689,0.109037592869597,HRV,POINT (43.5109852790261 16.4680337408987),University of Split,1974,,2762.0,17449.0,2021,966.0,University of Split,Croatia,29.4,15.5,12.0,57.7,34.5,39.1
297,University of Santiago de Compostela,Spain,030eybx10,ES,42.879993,-8.545529,All sciences,2018-2021,7506.0,4697.0,2459.0,779.0,321.0,1138.0,0.625766053823608,0.327604583000266,0.103783639754863,0.0427657873701039,0.151612043698375,98.3439285714267,889.271489406912,0.0131020421757829,0.118474752119226,ESP,POINT (42.879993 -8.545529),University of Santiago de Compostela,1495,,2458.0,22389.0,2021,949.0,University of Santiago de Compostela,Spain,29.3,20.9,16.4,45.6,38.2,45.8
300,Universitat Politècnica de València,Spain,01460j859,ES,39.481166,-0.340735,All sciences,2018-2021,9583.0,7540.0,3118.0,705.0,330.0,3387.0,0.786809975999165,0.325367838881352,0.073567776270479,0.0344359803819263,0.353438380465407,116.00109920635,969.414459876913,0.0121048835653084,0.101159810067506,ESP,POINT (39.481166 -0.340735),Technical University of Valencia,1971,,2761.0,28373.0,2021,936.0,Polytechnic University of Valencia,Spain,29.0,22.8,16.9,40.3,46.0,51.6
395,Universidad Pablo de Olavide,Spain,02z749649,ES,37.3554420590718,-5.93739907820452,All sciences,2018-2021,2273.0,1489.0,836.0,204.0,115.0,334.0,0.655081390233172,0.36779586449626,0.0897492300923889,0.0505939287285526,0.14694236691597,45.9966666666691,328.445985566154,0.0202361050007343,0.144498893781854,ESP,POINT (37.3554420590718 -5.93739907820452),Pablo de Olavide University,1997,,1216.0,11943.0,2021,934.0,Pablo de Olavide University,Spain,28.9,16.6,14.5,50.2,34.6,48.0
338,Istanbul Technical University,Turkey,059636586,TR,41.105732,29.025362,All sciences,2018-2021,5510.0,1663.0,879.0,167.0,183.0,434.0,0.301814882032668,0.159528130671506,0.0303085299455535,0.0332123411978221,0.0787658802177858,35.1299999999995,480.799620033822,0.00637568058076216,0.0872594591712926,TUR,POINT (41.105732 29.025362),İstanbul Technical University,1773,,2319.0,33412.0,2021,871.0,Istanbul Technical University,Turkey,28.8,24.5,28.2,28.1,100.0,26.8
295,University of Salamanca,Spain,02f40zc51,ES,40.961378,-5.666947,All sciences,2018-2021,6393.0,4181.0,2400.0,581.0,437.0,763.0,0.653996558736118,0.375410605349601,0.0908806507117159,0.0683560143907399,0.119349288284061,97.830499999999,771.815496910847,0.0153027530111057,0.120728217880627,ESP,POINT (40.961378 -5.666947),University of Salamanca,1218,,2604.0,22581.0,2021,947.0,University of Salamanca,Spain,28.7,24.2,18.0,37.2,35.7,52.7
416,Université de Tours,France,02wwzvj46,FR,47.38406,0.673851,All sciences,2018-2021,5921.0,4247.0,1606.0,1163.0,622.0,856.0,0.717277486910995,0.271237966559703,0.1964195237291,0.10504982266509,0.144570173957102,104.718166666665,829.797705556433,0.0176858920227437,0.140144858226048,FRA,POINT (47.38406 0.673851),University of Tours,1969,,967.0,30433.0,2021,982.0,University of Tours,France,28.6,28.2,13.2,37.7,34.6,53.7
263,University of Alcalá,Spain,04pmn0e78,ES,40.482423,-3.362878,All sciences,2018-2021,4589.0,2750.0,1464.0,369.0,340.0,577.0,0.599259097842667,0.319023752451514,0.0804096753105252,0.0740902157332752,0.125735454347352,67.2003333333334,526.863597466661,0.0146437858647491,0.114810110583278,ESP,POINT (40.482423 -3.362878),University of Alcalá,1977,,1933.0,19142.0,2021,807.0,University of Alcalá,Spain,28.5,17.9,13.8,45.2,38.9,59.9
291,University of Oviedo,Spain,006gksa02,ES,43.361749,-5.846288,All sciences,2018-2021,6071.0,4002.0,1870.0,443.0,302.0,1387.0,0.65919947290397,0.30802174271125,0.0729698566957668,0.0497446878603196,0.228463185636633,63.2769047619051,620.958973416832,0.0104228141594309,0.102282815585049,ESP,POINT (43.361749 -5.846288),University of Oviedo,1604,,2327.0,19101.0,2021,933.0,University of Oviedo,Spain,28.5,18.9,15.7,48.7,36.8,34.8
287,Technical University of Madrid,Spain,03n6nwv02,ES,40.448613,-3.719291,All sciences,2018-2021,8882.0,5724.0,3125.0,698.0,307.0,1594.0,0.64444944832245,0.3518351722585,0.0785859040756586,0.0345642873226751,0.179464084665616,101.924666666665,1011.82645049407,0.011475418449298,0.113918762721692,ESP,POINT (40.448613 -3.719291),Technical University of Madrid,1971,,2797.0,33259.0,2021,972.0,Technical University of Madrid,Spain,28.2,22.2,14.5,41.1,40.9,51.5
153,University of Szeged,Hungary,01pnej532,HU,46.250074,20.146173,All sciences,2018-2021,4533.0,3675.0,1694.0,857.0,259.0,865.0,0.810721376571807,0.373703948819766,0.189058018971983,0.057136554158394,0.190822854621663,65.2479841269817,486.631103282769,0.0143939960571325,0.107352989914575,HUN,POINT (46.250074 20.146173),University of Szeged,1921,,2804.0,20524.0,2021,969.0,University of Szeged,Hungary,28.0,23.5,13.7,38.4,36.3,59.1
251,University of Algarve,Portugal,014g34x36,PT,37.0284793450255,-7.92385770152862,All sciences,2018-2021,2625.0,1598.0,829.0,186.0,114.0,469.0,0.608761904761905,0.315809523809524,0.0708571428571429,0.0434285714285714,0.178666666666667,34.6324999999999,300.49428473704,0.0131933333333333,0.114474013233158,PRT,POINT (37.0284793450255 -7.92385770152862),University of Algarve,1979,9072131.380000005,912.0,8923.0,2021,808.0,University of Algarve,Portugal,28.0,16.9,13.6,43.5,33.7,66.6
151,University of Debrecen,Hungary,02xf66n48,HU,47.554207,21.621512,All sciences,2018-2021,4026.0,3057.0,1673.0,722.0,186.0,476.0,0.759314456035767,0.415548931942375,0.17933432687531,0.0461997019374069,0.118231495280676,50.9900000000006,427.124554165709,0.0126651763537011,0.106091543508621,HUN,POINT (47.554207 21.621512),University of Debrecen,2000,,2383.0,28197.0,2021,841.0,University of Debrecen,Hungary,27.9,34.4,10.8,29.5,37.7,60.1
339,Istanbul University,Turkey,03a5qrr21,TR,41.012628,28.961806,All sciences,2018-2021,6099.0,2655.0,1397.0,264.0,503.0,491.0,0.43531726512543,0.229053943269388,0.0432857845548451,0.0824725364813904,0.0805050008198065,42.7758333333331,449.875166250279,0.00701358146144173,0.0737621194048663,TUR,POINT (41.012628 28.961806),İstanbul University,1453,,3598.0,521058.0,2021,870.0,Istanbul University,Turkey,27.8,25.4,23.7,32.5,45.2,29.3
304,University of Zaragoza,Spain,012a91z28,ES,41.642169,-0.901254,All sciences,2018-2021,9361.0,6901.0,3006.0,865.0,454.0,2576.0,0.73720756329452,0.321119538510843,0.0924046576220489,0.0484990919773528,0.275184275184275,98.7812222222233,985.161887909934,0.0105524219872047,0.105241094745212,ESP,POINT (41.642169 -0.901254),University of Zaragoza,1474,,3922.0,28963.0,2021,999.0,University of Zaragoza,Spain,27.5,21.2,15.6,41.7,37.3,40.5
170,University of Foggia,Italy,01xtv3204,IT,41.4498642914125,15.5664265389178,All sciences,2018-2021,2860.0,1803.0,1218.0,179.0,186.0,220.0,0.63041958041958,0.425874125874126,0.0625874125874126,0.065034965034965,0.0769230769230769,43.0666666666663,385.936213598245,0.0150582750582749,0.134942732027358,ITA,POINT (41.4498642914125 15.5664265389178),University of Foggia,1999,,466.0,12811.0,2021,854.0,University of Foggia,Italy,27.5,14.7,20.8,46.8,36.3,25.9
435,CY Cergy Paris Université (EPE),France,043htjv09,FR,49.0398892197141,2.07611939165353,All sciences,2018-2021,2560.0,1905.0,401.0,443.0,344.0,717.0,0.744140625,0.156640625,0.173046875,0.134375,0.280078125,26.9725000000003,266.984790674353,0.0105361328125001,0.104290933857169,FRA,POINT (49.0398892197141 2.07611939165353),CY Cergy Paris University,2020,,666.0,25084.0,2021,830.0,University of Cergy-Pontoise,France,27.4,16.5,15.8,39.4,34.5,67.5
200,Vilnius University,Lithuania,03nadee84,LT,54.682613,25.287701,All sciences,2018-2021,4104.0,2487.0,1433.0,314.0,329.0,411.0,0.605994152046784,0.349171539961014,0.0765107212475634,0.0801656920077973,0.100146198830409,48.9133333333322,403.000143108232,0.0119184535412603,0.0981969159620448,LTU,POINT (54.682613 25.287701),Vilnius University,1579,79306800.0,3293.0,21848.0,2021,986.0,Vilnius University,Lithuania,26.6,21.4,14.4,35.3,43.1,55.6
298,University of Seville,Spain,03yxnpp24,ES,37.380741,-5.991241,All sciences,2018-2021,12689.0,8087.0,4005.0,1053.0,684.0,2345.0,0.637323666167547,0.315627709039325,0.0829852628260698,0.0539049570494129,0.184805737252739,161.66225,1435.43989351325,0.0127403459689495,0.113124745331646,ESP,POINT (37.380741 -5.991241),University of Seville,1505,,4836.0,57468.0,2021,952.0,University of Seville,Spain,26.5,19.7,18.2,36.3,36.6,44.0
279,University of Las Palmas de Gran Canaria,Spain,01teme464,ES,28.100191,-15.42054,All sciences,2018-2021,2528.0,1606.0,960.0,174.0,117.0,355.0,0.635284810126582,0.379746835443038,0.0688291139240506,0.0462816455696203,0.140427215189873,36.8100000000001,269.955660773658,0.014560917721519,0.106786258217428,ESP,POINT (28.100191 -15.42054),University of Las Palmas de Gran Canaria,1989,,1598.0,16047.0,2021,895.0,University of Las Palmas de Gran Canaria,Spain,26.4,16.8,12.2,46.3,33.4,40.2
393,Carlos III University of Madrid,Spain,03ths8210,ES,40.332366,-3.765553,All sciences,2018-2021,4222.0,3226.0,1095.0,398.0,148.0,1585.0,0.764092846991947,0.259355755566082,0.0942681193747039,0.0350544765513974,0.375414495499763,26.9336666666669,441.535588633906,0.00637936207168805,0.104579722556586,ESP,POINT (40.332366 -3.765553),Carlos III University of Madrid,1989,,1791.0,19750.0,2021,827.0,Carlos III University of Madrid,Spain,26.3,23.3,16.6,29.3,38.6,61.5
131,Sheffield Hallam University,United Kingdom,019wt1929,GB,53.3785113766653,-1.46635084914206,All sciences,2018-2021,2639.0,2374.0,601.0,430.0,154.0,1189.0,0.899583175445244,0.227737779461917,0.162940507768094,0.0583554376657825,0.450549450549451,30.9983333333333,315.025210200253,0.0117462422634836,0.119372948162279,GBR,POINT (53.3785113766653 -1.46635084914206),Sheffield Hallam University,1843,19642857.14285714,2095.0,34060.0,2021,957.0,Sheffield Hallam University,United Kingdom,26.2,17.0,12.8,41.6,33.7,52.8
23,University of South Bohemia in České Budějovice,Czech Republic,033n3pw66,CZ,48.9791491540927,14.4482639994567,All sciences,2018-2021,2548.0,1481.0,801.0,232.0,180.0,268.0,0.581240188383045,0.31436420722135,0.0910518053375196,0.0706436420722135,0.105180533751962,44.6000000000003,319.228820964464,0.0175039246467819,0.125286036485269,CZE,POINT (48.9791491540927 14.4482639994567),University of South Bohemia in České Budějovice,1991,,1074.0,8223.0,2021,962.0,University of South Bohemia in České Budějovice,Czech Republic,26.2,18.4,13.8,40.4,33.4,47.9
303,Universidade de Vigo,Spain,05rdf8595,ES,42.169509,-8.683532,All sciences,2018-2021,5249.0,2993.0,1797.0,392.0,160.0,644.0,0.570203848352067,0.342350923985521,0.0746808915983997,0.0304819965707754,0.122690036197371,62.2338333333324,614.057868996012,0.0118563218390803,0.116985686606213,ESP,POINT (42.169509 -8.683532),University of Vigo,1989,,1874.0,17997.0,2021,985.0,University of Vigo,Spain,25.9,18.5,14.0,39.9,36.8,43.4
239,Medical University of Warsaw,Poland,04p2y4s44,PL,52.205874,20.985354,All sciences,2018-2021,5256.0,3706.0,2330.0,685.0,363.0,328.0,0.705098934550989,0.443302891933029,0.130327245053272,0.0690639269406393,0.0624048706240487,83.1424999999986,604.466246932859,0.0158185882800606,0.115004993708687,POL,POINT (52.205874 20.985354),Medical University of Warsaw,1949,8739704.722684657,1854.0,10453.0,2021,903.0,Medical University of Warsaw,Poland,25.6,29.1,9.8,36.3,39.0,27.4
257,Iuliu Hatieganu University of Medicine and Pharmacy,Romania,051h0cw83,RO,46.7616543286641,23.5827902409543,All sciences,2018-2021,2224.0,1629.0,1280.0,93.0,122.0,134.0,0.732464028776978,0.575539568345324,0.0418165467625899,0.0548561151079137,0.0602517985611511,27.5716666666661,269.969641365283,0.0123973321342923,0.121389227232591,ROU,POINT (46.7616543286641 23.5827902409543),"""Iuliu Haţieganu"" University of Medicine and Pharmacy Cluj-Napoca",1948,,,7698.0,2021,872.0,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,Romania,25.6,20.0,8.6,41.5,33.5,50.3
276,University of Jaén,Spain,0122p5f64,ES,37.788511,-3.777664,All sciences,2018-2021,3118.0,1721.0,1234.0,152.0,92.0,243.0,0.551956382296344,0.395766516998076,0.0487491982039769,0.0295060936497755,0.0779345734445157,32.498666666664,370.434462545776,0.0104229206756459,0.11880515155413,ESP,POINT (37.788511 -3.777664),University of Jaén,1993,,1061.0,13474.0,2021,874.0,University of Jaén,Spain,25.4,17.0,14.3,40.4,34.2,40.2
